id,top_match,category,university,category_score,created_at
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Social & Cultural Fit",dlsu,85,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Social & Cultural Fit",up,28,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Social & Cultural Fit",ust,39,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Campus Life",admu,124,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Campus Life",dlsu,118,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Campus Life",up,75,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Campus Life",ust,53,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Values & Identity",admu,121,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Values & Identity",dlsu,58,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Values & Identity",up,52,2026-05-28T21:39:59.424Z
c6238266-fc6f-438c-81aa-54e71a78c2b5,admu,"Values & Identity",ust,38,2026-05-28T21:39:59.424Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Academic Experience",admu,22,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Academic Experience",dlsu,20,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Academic Experience",up,32,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Academic Experience",ust,102,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Social & Cultural Fit",admu,47,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Social & Cultural Fit",dlsu,54,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Social & Cultural Fit",up,110,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Social & Cultural Fit",ust,117,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Campus Life",admu,60,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Campus Life",dlsu,60,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Campus Life",up,99,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Campus Life",ust,149,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Values & Identity",admu,66,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Values & Identity",dlsu,63,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Values & Identity",up,59,2026-05-29T00:49:26.275Z
4b2893fd-9b6c-453c-8cea-b01a98481e21,ust,"Values & Identity",ust,97,2026-05-29T00:49:26.275Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Academic Experience",admu,72,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Academic Experience",dlsu,83,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Academic Experience",up,32,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Academic Experience",ust,23,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Social & Cultural Fit",admu,78,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Social & Cultural Fit",dlsu,66,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Social & Cultural Fit",up,67,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Social & Cultural Fit",ust,59,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Campus Life",admu,107,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Campus Life",dlsu,66,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Campus Life",up,128,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Campus Life",ust,75,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Values & Identity",admu,112,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Values & Identity",dlsu,57,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Values & Identity",up,68,2026-05-29T01:44:37.051Z
ce2eb3c8-a082-47f3-b7f0-77bf7aaeb198,admu,"Values & Identity",ust,38,2026-05-29T01:44:37.051Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Academic Experience",admu,113,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Academic Experience",dlsu,43,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Academic Experience",up,37,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Academic Experience",ust,34,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Social & Cultural Fit",admu,111,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Social & Cultural Fit",dlsu,97,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Social & Cultural Fit",up,31,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Social & Cultural Fit",ust,36,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Campus Life",admu,133,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Campus Life",dlsu,113,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Campus Life",up,63,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Campus Life",ust,59,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Values & Identity",admu,116,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Values & Identity",dlsu,57,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Values & Identity",up,73,2026-05-29T08:05:50.650Z
ffcead05-2c03-47e0-8a18-f7856136c1a3,admu,"Values & Identity",ust,45,2026-05-29T08:05:50.650Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Academic Experience",admu,99,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Academic Experience",dlsu,42,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Academic Experience",up,67,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Academic Experience",ust,20,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Social & Cultural Fit",admu,120,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Social & Cultural Fit",dlsu,115,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Social & Cultural Fit",up,14,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Social & Cultural Fit",ust,38,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Campus Life",admu,131,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Campus Life",dlsu,100,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Campus Life",up,83,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Campus Life",ust,64,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Values & Identity",admu,115,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Values & Identity",dlsu,72,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Values & Identity",up,42,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,admu,"Values & Identity",ust,28,2026-05-29T11:48:52.329Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Academic Experience",admu,113,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Academic Experience",dlsu,43,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Academic Experience",up,37,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Academic Experience",ust,34,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Social & Cultural Fit",admu,106,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Social & Cultural Fit",dlsu,111,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Social & Cultural Fit",up,16,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Social & Cultural Fit",ust,37,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Campus Life",admu,133,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Campus Life",dlsu,113,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Campus Life",up,63,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Campus Life",ust,59,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Values & Identity",admu,129,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Values & Identity",dlsu,56,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Values & Identity",up,60,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,admu,"Values & Identity",ust,28,2026-05-29T20:50:18.148Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Academic Experience",admu,70,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Academic Experience",dlsu,106,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Academic Experience",up,26,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Academic Experience",ust,28,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Social & Cultural Fit",admu,81,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Social & Cultural Fit",dlsu,100,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Social & Cultural Fit",up,58,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Social & Cultural Fit",ust,64,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Campus Life",admu,91,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Campus Life",dlsu,115,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Campus Life",up,108,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Campus Life",ust,90,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Values & Identity",admu,66,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Values & Identity",dlsu,116,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Values & Identity",up,39,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,dlsu,"Values & Identity",ust,49,2026-05-29T23:10:49.863Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Academic Experience",admu,23,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Academic Experience",dlsu,20,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Academic Experience",up,102,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Academic Experience",ust,50,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Social & Cultural Fit",admu,36,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Social & Cultural Fit",dlsu,34,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Social & Cultural Fit",up,117,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Social & Cultural Fit",ust,86,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Campus Life",admu,92,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Campus Life",dlsu,62,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Campus Life",up,108,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Campus Life",ust,50,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Values & Identity",admu,59,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Values & Identity",dlsu,38,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Values & Identity",up,136,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,up,"Values & Identity",ust,32,2026-05-30T01:57:12.771Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Academic Experience",admu,53,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Academic Experience",dlsu,124,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Academic Experience",up,6,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Academic Experience",ust,31,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Social & Cultural Fit",admu,84,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Social & Cultural Fit",dlsu,102,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Social & Cultural Fit",up,61,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Social & Cultural Fit",ust,80,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Campus Life",admu,102,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Campus Life",dlsu,132,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Campus Life",up,91,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Campus Life",ust,69,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Values & Identity",admu,59,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Values & Identity",dlsu,103,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Values & Identity",up,53,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,dlsu,"Values & Identity",ust,61,2026-05-30T02:28:12.487Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Academic Experience",admu,99,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Academic Experience",dlsu,61,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Academic Experience",up,35,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Academic Experience",ust,37,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Social & Cultural Fit",admu,120,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Social & Cultural Fit",dlsu,115,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Social & Cultural Fit",up,14,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Social & Cultural Fit",ust,38,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Campus Life",admu,119,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Campus Life",dlsu,94,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Campus Life",up,77,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Campus Life",ust,76,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Values & Identity",admu,117,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Values & Identity",dlsu,60,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Values & Identity",up,58,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,admu,"Values & Identity",ust,44,2026-05-30T12:24:36.872Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Academic Experience",admu,81,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Academic Experience",dlsu,30,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Academic Experience",up,76,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Academic Experience",ust,35,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Social & Cultural Fit",admu,83,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Social & Cultural Fit",dlsu,90,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Social & Cultural Fit",up,47,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Social & Cultural Fit",ust,63,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Campus Life",admu,101,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Campus Life",dlsu,105,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Campus Life",up,58,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Campus Life",ust,85,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Values & Identity",admu,95,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Values & Identity",dlsu,56,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Values & Identity",up,93,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,admu,"Values & Identity",ust,47,2026-05-30T13:33:35.151Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Academic Experience",admu,59,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Academic Experience",dlsu,22,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Academic Experience",up,101,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Academic Experience",ust,30,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Social & Cultural Fit",admu,66,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Social & Cultural Fit",dlsu,59,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Social & Cultural Fit",up,115,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Social & Cultural Fit",ust,100,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Campus Life",admu,75,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Campus Life",dlsu,77,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Campus Life",up,147,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Campus Life",ust,83,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Values & Identity",admu,61,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Values & Identity",dlsu,73,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Values & Identity",up,94,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,up,"Values & Identity",ust,58,2026-05-30T14:57:33.659Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Academic Experience",admu,113,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Academic Experience",dlsu,43,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Academic Experience",up,37,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Academic Experience",ust,34,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Social & Cultural Fit",admu,110,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Social & Cultural Fit",dlsu,113,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Social & Cultural Fit",up,17,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Social & Cultural Fit",ust,46,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Campus Life",admu,140,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Campus Life",dlsu,102,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Campus Life",up,73,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Campus Life",ust,53,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Values & Identity",admu,117,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Values & Identity",dlsu,54,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Values & Identity",up,78,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,admu,"Values & Identity",ust,28,2026-05-31T00:37:39.602Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Academic Experience",admu,113,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Academic Experience",dlsu,43,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Academic Experience",up,37,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Academic Experience",ust,34,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Social & Cultural Fit",admu,120,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Social & Cultural Fit",dlsu,115,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Social & Cultural Fit",up,14,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Social & Cultural Fit",ust,38,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Campus Life",admu,140,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Campus Life",dlsu,102,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Campus Life",up,73,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Campus Life",ust,53,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Values & Identity",admu,129,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Values & Identity",dlsu,56,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Values & Identity",up,60,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,admu,"Values & Identity",ust,28,2026-05-31T01:29:37.885Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,dlsu,"Academic Experience",admu,53,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,dlsu,"Academic Experience",dlsu,124,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,dlsu,"Academic Experience",up,6,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,dlsu,"Academic Experience",ust,31,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,dlsu,"Social & Cultural Fit",admu,87,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,dlsu,"Social & Cultural Fit",dlsu,90,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,dlsu,"Social & Cultural Fit",up,73,2026-05-31T04:54:58.349Z
